SWIA_vel_x_b,SWIA_vel_x_e,temp_b,temp_e,density_b,density_e,mag_b,mag_e,f107_b,f107_e,pdyn_b,pdyn_e,begin,end
-351.5,-137.0,10.751,94.16,5.435,5.435,6.4079999999999995,6.4079999999999995,43.193000000000005,43.193000000000005,0.326,0.326,2015-08-27T08:41:40,2015-08-27T08:47:12
-240.0,-334.0,77.734,158.011,,,13.774000000000001,13.774000000000001,43.18600000000001,43.18600000000001,0.628,0.628,2015-08-27T11:20:48,2015-08-27T11:27:12
-361.0,-115.0,10.34,56.797,4.23,4.23,5.542999999999999,5.542999999999999,43.181000000000004,43.181000000000004,0.568,0.568,2015-08-27T13:18:24,2015-08-27T13:23:52
-278.0,-297.0,98.285,89.573,,,12.321,12.321,43.175,43.175,0.324,0.324,2015-08-27T15:32:32,2015-08-27T15:34:56
-307.0,-343.0,46.343999999999994,114.92299999999999,,,12.440999999999999,12.440999999999999,43.175,43.175,0.315,0.315,2015-08-27T15:41:52,2015-08-27T15:47:16
-326.0,-292.0,33.146,19.227,,,8.541,8.541,43.175,43.175,0.32,0.32,2015-08-27T15:37:12,2015-08-27T15:41:06
-352.5,-186.0,5.672999999999999,29.193,,,5.2170000000000005,5.2170000000000005,43.169,43.169,0.252,0.252,2015-08-27T18:02:12,2015-08-27T18:07:20
-328.0,-369.0,36.946999999999996,7.402,,,8.479,8.479,43.163999999999994,43.163999999999994,0.24100000000000002,0.24100000000000002,2015-08-27T20:04:40,2015-08-27T20:08:04
-296.0,-89.7,197.3,141.655,,,4.725,4.725,43.157,43.157,0.303,0.303,2015-08-27T22:42:44,2015-08-27T22:46:48
-331.5,-332.0,107.98899999999999,60.193000000000005,,,7.369,7.369,42.691,42.691,0.358,0.358,2015-08-28T00:48:12,2015-08-28T00:53:44
-348.5,-431.0,5.73,84.75399999999999,,,6.261,6.261,42.685,42.685,0.311,0.311,2015-08-28T03:21:08,2015-08-28T03:24:32
-284.0,-361.0,24.340999999999998,12.513,,,13.181,13.181,42.678999999999995,42.678999999999995,0.245,0.245,2015-08-28T05:26:32,2015-08-28T05:32:32
-343.5,-210.5,5.1080000000000005,25.747,,,5.505,5.505,42.673,42.673,0.217,0.217,2015-08-28T07:50:20,2015-08-28T07:55:40
-266.0,-346.0,21.97,4.276,,,17.034000000000002,17.034000000000002,42.668,42.668,0.222,0.222,2015-08-28T09:59:56,2015-08-28T10:05:48
-343.0,-178.0,4.756,35.236999999999995,,,6.6160000000000005,6.6160000000000005,42.662,42.662,0.248,0.248,2015-08-28T12:29:36,2015-08-28T12:34:40
-258.0,-322.0,50.71,54.83,,,18.255,18.255,42.656000000000006,42.656000000000006,0.28800000000000003,0.28800000000000003,2015-08-28T14:48:56,2015-08-28T14:54:00
-348.0,-182.0,7.474,125.744,,,6.678,6.678,42.65,42.65,0.547,0.547,2015-08-28T17:08:20,2015-08-28T17:13:12
-287.0,-347.0,18.947,9.39,,,13.72,13.72,42.644,42.644,1.9669999999999999,1.9669999999999999,2015-08-28T19:18:24,2015-08-28T19:23:36
-366.5,-179.0,5.537000000000001,22.999000000000002,4.135,4.135,7.938,7.938,42.638999999999996,42.638999999999996,1.795,1.795,2015-08-28T21:36:36,2015-08-28T21:43:04
-251.0,-325.5,46.309,54.3,,,17.551,17.551,39.108000000000004,39.108000000000004,2.121,2.121,2015-08-29T00:15:28,2015-08-29T00:22:52
-390.5,-499.0,9.706,93.712,4.71,4.71,7.767,7.767,39.103,39.103,2.568,2.568,2015-08-29T02:20:28,2015-08-29T02:26:32
-250.0,-330.0,52.86,54.902,,,17.885,17.885,39.097,39.097,3.628,3.628,2015-08-29T04:51:24,2015-08-29T04:57:48
-340.0,-273.5,6.586,30.785999999999998,,,5.749,5.749,39.092,39.092,4.102,4.102,2015-08-29T07:01:20,2015-08-29T07:07:16
-266.0,-347.0,47.637,43.793,,,26.375,26.375,39.086999999999996,39.086999999999996,4.936,4.936,2015-08-29T09:21:40,2015-08-29T09:28:56
-379.0,-213.0,7.002000000000001,37.126999999999995,,,8.207,8.207,39.082,39.082,2.628,2.628,2015-08-29T11:41:52,2015-08-29T11:48:40
-428.0,-188.0,30.261,182.271,8.395,8.395,12.097999999999999,12.097999999999999,39.071,39.071,1.409,1.409,2015-08-29T16:09:24,2015-08-29T16:17:12
-374.0,-441.0,180.26,108.315,,,12.684000000000001,12.684000000000001,39.066,39.066,1.469,1.469,2015-08-29T18:31:04,2015-08-29T18:37:00
-471.0,-366.0,25.537,76.328,4.53,4.53,9.829,9.829,39.061,39.061,1.137,1.137,2015-08-29T20:47:04,2015-08-29T20:53:12
-333.0,-425.5,125.95700000000001,103.76,,,18.669,18.669,37.887,37.887,0.757,0.757,2015-08-29T23:21:04,2015-08-29T23:26:44
-353.0,-131.0,78.582,104.402,2.59,2.59,6.082000000000001,6.082000000000001,35.684,35.684,0.589,0.589,2015-08-30T19:53:36,2015-08-30T19:57:44
-397.0,-396.5,40.46,42.39,,,5.747000000000001,5.747000000000001,35.679,35.679,0.447,0.447,2015-08-30T22:05:28,2015-08-30T22:07:08
-342.0,-434.0,94.76299999999999,148.049,,,11.263,11.263,35.679,35.679,0.442,0.442,2015-08-30T22:16:28,2015-08-30T22:20:32
-404.0,-398.5,39.532,46.031000000000006,,,5.968,5.968,35.679,35.679,0.444,0.444,2015-08-30T22:10:58,2015-08-30T22:13:50
-291.0,-424.0,76.98899999999999,104.598,,,15.722000000000001,15.722000000000001,35.679,35.679,0.43799999999999994,0.43799999999999994,2015-08-30T22:25:04,2015-08-30T22:28:52
-342.0,-421.5,114.72200000000001,163.495,,,10.839,10.839,35.679,35.679,0.442,0.442,2015-08-30T22:15:52,2015-08-30T22:19:16
-278.0,-137.0,246.815,219.678,,,7.2,7.2,35.407,35.407,0.396,0.396,2015-08-31T00:34:24,2015-08-31T00:39:24
-335.0,-435.0,53.625,9.402000000000001,4.72,4.72,12.164000000000001,12.164000000000001,35.400999999999996,35.400999999999996,0.442,0.442,2015-08-31T03:25:36,2015-08-31T03:27:36
-279.0,-123.0,216.886,87.572,,,9.62,9.62,35.397,35.397,0.442,0.442,2015-08-31T05:07:12,2015-08-31T05:10:56
-308.0,-394.0,92.40799999999999,187.95,,,12.64,12.64,35.391999999999996,35.391999999999996,0.32899999999999996,0.32899999999999996,2015-08-31T07:49:48,2015-08-31T07:57:04
-359.0,-141.5,16.767,108.15299999999999,2.77,2.77,8.366,8.366,35.388000000000005,35.388000000000005,0.316,0.316,2015-08-31T09:44:32,2015-08-31T09:49:16
-309.0,-415.0,88.69200000000001,158.19,,,15.149000000000001,15.149000000000001,35.382,35.382,0.293,0.293,2015-08-31T12:20:00,2015-08-31T12:27:32
-372.0,-109.5,101.15,69.94800000000001,0.978,0.978,5.934,5.934,35.378,35.378,0.237,0.237,2015-08-31T14:27:28,2015-08-31T14:32:36
-270.0,-340.0,74.988,134.651,,,12.852,12.852,35.372,35.372,0.183,0.183,2015-08-31T17:10:16,2015-08-31T17:16:56
-389.0,-115.0,6.886,189.59599999999998,3.655,3.655,5.877999999999999,5.877999999999999,35.368,35.368,0.162,0.162,2015-08-31T19:06:28,2015-08-31T19:11:20
-348.0,-187.0,11.819,120.32600000000001,2.02,2.02,6.825,6.825,34.939,34.939,0.22399999999999998,0.22399999999999998,2015-08-31T23:33:04,2015-08-31T23:37:48
-278.0,-297.5,90.546,105.681,5.855,5.855,9.732999999999999,9.732999999999999,34.591,34.591,0.228,0.228,2015-09-01T02:17:00,2015-09-01T02:19:40
-258.0,-348.0,59.347,165.646,,,12.533,12.533,34.591,34.591,0.228,0.228,2015-09-01T02:26:52,2015-09-01T02:32:16
-293.0,-263.0,94.84299999999999,72.892,4.96,4.96,7.484,7.484,34.591,34.591,0.228,0.228,2015-09-01T02:21:56,2015-09-01T02:25:58
-158.0,-117.5,299.555,138.951,,,5.875,5.875,34.586999999999996,34.586999999999996,0.23600000000000002,0.23600000000000002,2015-09-01T04:26:24,2015-09-01T04:30:12
-261.0,-375.5,63.27,130.28,,,13.119000000000002,13.119000000000002,34.582,34.582,0.264,0.264,2015-09-01T06:45:40,2015-09-01T06:49:16
-335.0,-333.0,9.022,55.573,5.76,5.76,6.316,6.316,34.577,34.577,0.34299999999999997,0.34299999999999997,2015-09-01T09:01:24,2015-09-01T09:05:44
-272.0,-366.0,83.493,143.00799999999998,,,9.817,9.817,34.573,34.573,1.011,1.011,2015-09-01T11:25:08,2015-09-01T11:28:28
-319.0,-147.0,10.577,110.031,,,6.215,6.215,34.568000000000005,34.568000000000005,0.723,0.723,2015-09-01T13:38:40,2015-09-01T13:42:48
-287.0,-371.0,79.875,136.69,,,11.412,11.412,34.563,34.563,0.614,0.614,2015-09-01T15:58:08,2015-09-01T16:05:08
-332.0,-117.0,9.577,237.24200000000002,6.11,6.11,5.751,5.751,34.559,34.559,0.6779999999999999,0.6779999999999999,2015-09-01T18:17:24,2015-09-01T18:21:36
-277.0,-374.0,93.29799999999999,120.751,,,9.734,9.734,34.554,34.554,0.888,0.888,2015-09-01T20:36:32,2015-09-01T20:40:32
-264.0,-155.0,243.736,217.86900000000003,5.64,5.64,4.791,4.791,34.55,34.55,0.821,0.821,2015-09-01T22:57:16,2015-09-01T23:01:44
-363.5,-294.5,13.949000000000002,40.183,6.415,6.415,4.084,4.084,34.17,34.17,0.335,0.335,2015-09-02T17:25:40,2015-09-02T17:30:28
-288.0,-300.5,81.361,94.63799999999999,,,9.933,9.933,34.166,34.166,0.317,0.317,2015-09-02T19:31:24,2015-09-02T19:34:28
-364.5,-355.0,45.596000000000004,98.177,,,13.982000000000001,13.982000000000001,34.166,34.166,0.319,0.319,2015-09-02T19:46:44,2015-09-02T19:51:32
-310.0,-346.5,99.318,32.238,,,7.297999999999999,7.297999999999999,34.166,34.166,0.318,0.318,2015-09-02T19:39:04,2015-09-02T19:43:00
-315.0,-340.0,13.642000000000001,66.447,,,3.0660000000000003,3.0660000000000003,34.161,34.161,0.39,0.39,2015-09-02T22:04:08,2015-09-02T22:09:12
-153.0,-124.8,308.969,116.76,,,6.864,6.864,33.468,33.468,0.573,0.573,2015-09-03T02:30:48,2015-09-03T02:35:40
-269.0,-368.5,103.83,176.988,,,10.974,10.974,33.463,33.463,0.777,0.777,2015-09-03T05:01:52,2015-09-03T05:06:12
-324.0,-398.0,10.625,100.454,,,6.207999999999999,6.207999999999999,33.459,33.459,0.526,0.526,2015-09-03T07:12:32,2015-09-03T07:16:52
-317.0,-310.0,30.633000000000003,31.228,,,6.425,6.425,33.455,33.455,0.387,0.387,2015-09-03T09:25:12,2015-09-03T09:26:24
-246.0,-353.5,60.083,139.22,,,10.88,10.88,33.454,33.454,0.381,0.381,2015-09-03T09:37:24,2015-09-03T09:41:32
-316.5,-317.5,27.04,40.523,,,6.8839999999999995,6.8839999999999995,33.454,33.454,0.384,0.384,2015-09-03T09:31:18,2015-09-03T09:33:58
-321.0,-238.0,10.995,40.804,7.69,7.69,7.287000000000001,7.287000000000001,33.45,33.45,0.368,0.368,2015-09-03T11:47:36,2015-09-03T11:52:00
-329.0,-226.0,8.257,60.681999999999995,6.65,6.65,4.2010000000000005,4.2010000000000005,33.441,33.441,0.455,0.455,2015-09-03T16:24:16,2015-09-03T16:29:20
-265.0,-365.5,71.699,82.17200000000001,,,13.056,13.056,33.437,33.437,0.41100000000000003,0.41100000000000003,2015-09-03T18:50:36,2015-09-03T18:56:52
-336.0,-159.5,143.923,240.89700000000002,7.145,7.145,5.97,5.97,33.431999999999995,33.431999999999995,0.341,0.341,2015-09-03T20:59:48,2015-09-03T21:05:32
-301.5,-374.0,90.756,44.497,,,20.309,20.309,34.23,34.23,0.344,0.344,2015-09-03T23:36:12,2015-09-03T23:42:48
-332.0,-138.5,293.578,283.825,,,8.113999999999999,8.113999999999999,34.753,34.753,0.294,0.294,2015-09-04T01:34:56,2015-09-04T01:41:24
-506.0,-516.0,33.83,212.46599999999998,4.11,4.11,8.74,8.74,34.744,34.744,0.309,0.309,2015-09-04T06:06:24,2015-09-04T06:12:28
-379.0,-497.0,163.81799999999998,122.21600000000001,,,22.980999999999998,22.980999999999998,34.739000000000004,34.739000000000004,0.244,0.244,2015-09-04T08:33:48,2015-09-04T08:41:48
-473.0,-175.5,31.409000000000002,308.513,8.18,8.18,9.011000000000001,9.011000000000001,34.735,34.735,0.193,0.193,2015-09-04T10:50:08,2015-09-04T10:56:04
-492.0,-535.0,54.756,40.253,,,6.176,6.176,34.731,34.731,0.166,0.166,2015-09-04T12:53:56,2015-09-04T12:57:12
-523.5,-177.0,26.711,279.897,4.145,4.145,6.577999999999999,6.577999999999999,34.726,34.726,0.15,0.15,2015-09-04T15:22:52,2015-09-04T15:28:32
-519.0,-476.0,48.79,25.62,,,10.620999999999999,10.620999999999999,34.722,34.722,0.13699999999999998,0.13699999999999998,2015-09-04T17:22:24,2015-09-04T17:26:52
-428.5,-467.5,51.27,22.706999999999997,,,13.937000000000001,13.937000000000001,34.721,34.721,0.136,0.136,2015-09-04T17:39:40,2015-09-04T17:43:00
-509.5,-490.0,22.886999999999997,25.101999999999997,2.88,2.88,4.555,4.555,34.721,34.721,0.13699999999999998,0.13699999999999998,2015-09-04T17:31:02,2015-09-04T17:34:56
-457.0,-192.0,20.825,164.02,3.935,3.935,5.854,5.854,34.717,34.717,0.124,0.124,2015-09-04T19:56:44,2015-09-04T20:02:56
-379.0,-462.0,125.897,165.03099999999998,,,11.856,11.856,34.711999999999996,34.711999999999996,0.139,0.139,2015-09-04T22:18:20,2015-09-04T22:23:52
-416.5,-492.0,16.67,157.918,5.71,5.71,4.746,4.746,32.925,32.925,0.166,0.166,2015-09-05T00:36:20,2015-09-05T00:40:32
-326.5,-463.5,89.12200000000001,62.2,,,12.954,12.954,32.92,32.92,0.247,0.247,2015-09-05T02:58:04,2015-09-05T03:03:16
-262.0,-202.0,298.675,269.76099999999997,5.47,5.47,7.32,7.32,32.916,32.916,0.6509999999999999,0.6509999999999999,2015-09-05T05:09:52,2015-09-05T05:14:32
-205.0,-124.5,275.204,248.67700000000002,8.49,8.49,5.059,5.059,32.907,32.907,0.774,0.774,2015-09-05T09:50:36,2015-09-05T09:55:32
-321.5,-399.0,93.749,98.786,,,12.069,12.069,32.903,32.903,0.7609999999999999,0.7609999999999999,2015-09-05T12:07:32,2015-09-05T12:11:52
-362.5,-131.5,158.392,212.648,4.63,4.63,4.327,4.327,32.899,32.899,3.557,3.557,2015-09-05T14:21:56,2015-09-05T14:28:12
-353.0,-426.0,109.85,110.697,,,12.594000000000001,12.594000000000001,32.894,32.894,3.363,3.363,2015-09-05T16:48:52,2015-09-05T16:55:12
-427.0,-351.0,16.817,51.725,4.84,4.84,6.82,6.82,32.89,32.89,2.483,2.483,2015-09-05T18:53:48,2015-09-05T18:59:12
-343.0,-410.0,142.50799999999998,27.897,,,11.834000000000001,11.834000000000001,32.885,32.885,1.755,1.755,2015-09-05T21:30:32,2015-09-05T21:38:24
-282.0,-193.0,407.392,327.8,6.28,6.28,7.013,7.013,32.9,32.9,1.345,1.345,2015-09-05T23:29:00,2015-09-05T23:34:12
-287.0,-418.0,108.829,188.52200000000002,,,12.062999999999999,12.062999999999999,32.915,32.915,1.006,1.006,2015-09-06T02:04:40,2015-09-06T02:09:40
-242.0,-121.5,351.76800000000003,187.291,6.88,6.88,7.3660000000000005,7.3660000000000005,32.911,32.911,0.642,0.642,2015-09-06T04:03:00,2015-09-06T04:07:56
-361.0,-387.0,88.946,43.641999999999996,,,8.568999999999999,8.568999999999999,32.907,32.907,0.47600000000000003,0.47600000000000003,2015-09-06T06:18:28,2015-09-06T06:21:12
-310.0,-402.5,112.022,133.012,,,10.511,10.511,32.906,32.906,0.46399999999999997,0.46399999999999997,2015-09-06T06:36:16,2015-09-06T06:46:28
-391.0,-294.5,18.209,44.674,6.255,6.255,5.48,5.48,32.903,32.903,0.215,0.215,2015-09-06T08:39:56,2015-09-06T08:46:12
-333.5,-396.5,107.70700000000001,111.007,,,10.133,10.133,32.898,32.898,0.20800000000000002,0.20800000000000002,2015-09-06T11:07:16,2015-09-06T11:12:20
-315.0,-107.35,253.46099999999998,170.185,5.55,5.55,4.89,4.89,32.894,32.894,0.302,0.302,2015-09-06T13:17:00,2015-09-06T13:20:44
-339.5,-408.0,126.303,172.017,,,7.564,7.564,32.889,32.889,0.321,0.321,2015-09-06T15:40:36,2015-09-06T15:46:24
-392.0,-265.0,17.574,46.831,7.07,7.07,5.374,5.374,32.885,32.885,0.298,0.298,2015-09-06T17:49:20,2015-09-06T17:54:08
-359.5,-98.3,13.39,202.644,5.93,5.93,4.33,4.33,32.876999999999995,32.876999999999995,0.32299999999999995,0.32299999999999995,2015-09-06T22:28:52,2015-09-06T22:32:40
-385.0,-384.0,15.138,48.423,6.54,6.54,3.67,3.67,32.15,32.15,0.265,0.265,2015-09-07T03:01:44,2015-09-07T03:05:24
-199.0,-168.0,305.798,325.225,,,7.312,7.312,32.141,32.141,0.292,0.292,2015-09-07T07:36:56,2015-09-07T07:42:04
-285.5,-375.0,61.903,139.542,,,9.736,9.736,32.137,32.137,0.41100000000000003,0.41100000000000003,2015-09-07T09:58:28,2015-09-07T10:02:24
-337.0,-363.0,11.79,104.588,4.13,4.13,2.853,2.853,32.133,32.133,0.451,0.451,2015-09-07T12:09:28,2015-09-07T12:13:28
-236.0,-218.5,267.447,139.72899999999998,5.4,5.4,3.2569999999999997,3.2569999999999997,32.125,32.125,0.41100000000000003,0.41100000000000003,2015-09-07T16:45:52,2015-09-07T16:49:16
-355.0,-113.0,12.251,191.29,3.68,3.68,3.127,3.127,32.117,32.117,0.265,0.265,2015-09-07T21:18:40,2015-09-07T21:24:16
-323.0,-410.0,11.675,112.575,4.64,4.64,3.33,3.33,31.995,31.995,0.27699999999999997,0.27699999999999997,2015-09-08T01:50:00,2015-09-08T01:55:12
-249.0,-133.0,229.02900000000002,158.878,3.71,3.71,4.996,4.996,31.987,31.987,0.623,0.623,2015-09-08T06:22:24,2015-09-08T06:24:40
-311.0,-347.0,85.087,125.28399999999999,,,6.55,6.55,31.983,31.983,1.2770000000000001,1.2770000000000001,2015-09-08T08:45:20,2015-09-08T08:50:48
-332.0,-380.0,13.877,53.577,8.81,8.81,4.632,4.632,31.979,31.979,1.126,1.126,2015-09-08T10:53:52,2015-09-08T10:56:56
-397.5,-352.5,27.739,76.78,4.56,4.56,2.14,2.14,31.971,31.971,0.797,0.797,2015-09-08T15:31:08,2015-09-08T15:33:32
-328.0,-417.0,12.267000000000001,67.402,3.98,3.98,4.841,4.841,31.962,31.962,1.66,1.66,2015-09-08T20:02:40,2015-09-08T20:07:04
-299.0,-331.5,87.241,174.082,,,9.099,9.099,31.958000000000002,31.958000000000002,1.368,1.368,2015-09-08T22:27:28,2015-09-08T22:32:20
-339.0,-176.0,11.873,206.359,7.61,7.61,3.455,3.455,31.500999999999998,31.500999999999998,0.855,0.855,2015-09-09T00:40:00,2015-09-09T00:44:40
-338.5,-129.0,10.794,251.19799999999998,,,6.164,6.164,31.494,31.494,0.521,0.521,2015-09-09T05:06:36,2015-09-09T05:10:56
-238.0,-353.0,62.086000000000006,125.84299999999999,,,16.486,16.486,31.489,31.489,0.528,0.528,2015-09-09T07:40:56,2015-09-09T07:46:24
-346.5,-99.3,9.62,187.923,,,7.254,7.254,31.486,31.486,0.52,0.52,2015-09-09T09:39:24,2015-09-09T09:44:40
-256.0,-346.0,62.849,98.85799999999999,,,17.358,17.358,31.480999999999998,31.480999999999998,0.447,0.447,2015-09-09T12:15:32,2015-09-09T12:20:56
-283.5,-126.0,181.49099999999999,233.014,,,4.82,4.82,31.476999999999997,31.476999999999997,0.431,0.431,2015-09-09T14:14:36,2015-09-09T14:19:20
-309.0,-330.0,24.726999999999997,74.663,,,13.179,13.179,31.473000000000003,31.473000000000003,0.7040000000000001,0.7040000000000001,2015-09-09T16:45:20,2015-09-09T16:50:16
-226.0,-94.15,240.955,187.128,,,7.456,7.456,31.469,31.469,1.29,1.29,2015-09-09T18:48:12,2015-09-09T18:52:20
-259.0,-300.0,91.86200000000001,111.024,,,8.587,8.587,31.465,31.465,1.5530000000000002,1.5530000000000002,2015-09-09T21:13:08,2015-09-09T21:15:12
-304.0,-100.45,7.507999999999999,152.489,,,5.825,5.825,31.645,31.645,1.08,1.08,2015-09-09T23:26:36,2015-09-09T23:30:28
-371.0,-139.0,7.7379999999999995,196.605,,,5.784,5.784,31.868000000000002,31.868000000000002,0.428,0.428,2015-09-10T03:56:08,2015-09-10T04:01:04
-416.0,-401.0,36.417,19.689,,,14.61,14.61,31.864,31.864,0.363,0.363,2015-09-10T06:08:16,2015-09-10T06:12:56
-387.5,-301.5,22.421,72.083,,,8.115,8.115,31.86,31.86,0.311,0.311,2015-09-10T08:25:24,2015-09-10T08:31:08
-418.0,-387.0,60.239,129.099,,,9.997,9.997,31.855,31.855,0.294,0.294,2015-09-10T10:49:36,2015-09-10T10:54:16
-395.0,-169.0,35.388000000000005,315.252,,,9.921,9.921,31.851999999999997,31.851999999999997,0.38299999999999995,0.38299999999999995,2015-09-10T12:55:52,2015-09-10T13:00:08
-334.5,-392.0,138.045,30.649,,,15.030999999999999,15.030999999999999,31.846999999999998,31.846999999999998,0.956,0.956,2015-09-10T15:37:00,2015-09-10T15:44:08
-405.0,-304.0,26.235,52.361999999999995,,,6.111000000000001,6.111000000000001,31.844,31.844,1.415,1.415,2015-09-10T17:28:16,2015-09-10T17:33:36
26.3,15.7,46.708999999999996,67.611,,,27.075,27.075,31.842,31.842,1.3530000000000002,1.3530000000000002,2015-09-10T18:17:52,2015-09-10T18:20:56
-315.0,-404.0,95.464,85.617,,,18.514,18.514,31.839000000000002,31.839000000000002,0.846,0.846,2015-09-10T20:14:16,2015-09-10T20:20:24
-380.5,-358.0,28.41,77.76100000000001,,,6.2010000000000005,6.2010000000000005,31.835,31.835,0.573,0.573,2015-09-10T22:06:28,2015-09-10T22:11:12
-354.0,-421.0,117.507,99.056,,,9.249,9.249,35.405,35.405,0.42700000000000005,0.42700000000000005,2015-09-11T00:43:44,2015-09-11T00:48:28
-382.5,-408.0,19.424,40.415,4.87,4.87,4.144,4.144,35.400999999999996,35.400999999999996,0.429,0.429,2015-09-11T02:48:04,2015-09-11T02:52:00
-326.0,-399.0,104.47200000000001,101.661,11.3,11.3,10.587,10.587,35.396,35.396,3.2289999999999996,3.2289999999999996,2015-09-11T05:25:20,2015-09-11T05:26:44
-383.0,-327.0,38.001999999999995,74.26,,,5.938,5.938,35.391999999999996,35.391999999999996,4.678999999999999,4.678999999999999,2015-09-11T07:14:52,2015-09-11T07:18:16
-348.0,-425.0,107.954,14.514000000000001,,,9.704,9.704,35.387,35.387,2.925,2.925,2015-09-11T09:50:08,2015-09-11T09:53:48
-371.0,-103.7,18.49,282.78,5.66,5.66,2.9989999999999997,2.9989999999999997,35.383,35.383,2.9330000000000003,2.9330000000000003,2015-09-11T11:56:08,2015-09-11T12:01:32
-278.0,-304.0,26.04,18.977999999999998,11.825,11.825,8.63,8.63,35.374,35.374,1.5119999999999998,1.5119999999999998,2015-09-11T16:27:48,2015-09-11T16:28:20
-398.5,-241.5,24.791,353.94699999999995,4.565,4.565,6.04,6.04,35.369,35.369,1.197,1.197,2015-09-11T19:14:12,2015-09-11T19:22:04
-194.0,-68.0,279.973,155.316,3.655,3.655,5.266,5.266,35.365,35.365,1.224,1.224,2015-09-11T20:59:00,2015-09-11T21:00:44
-184.0,-412.0,180.692,13.565999999999999,2.95,2.95,3.138,3.138,36.865,36.865,0.68,0.68,2015-09-11T23:38:08,2015-09-11T23:40:32
-287.0,-388.0,26.491999999999997,86.175,,,7.096,7.096,37.723,37.723,0.475,0.475,2015-09-12T01:33:04,2015-09-12T01:36:08
-377.0,-358.0,12.027999999999999,80.183,2.51,2.51,4.18,4.18,37.714,37.714,0.359,0.359,2015-09-12T05:59:40,2015-09-12T06:03:28
-302.0,-375.0,83.012,126.72200000000001,,,10.317,10.317,37.708,37.708,0.419,0.419,2015-09-12T08:43:00,2015-09-12T08:47:16
-326.5,-56.65,12.187000000000001,217.5,7.11,7.11,5.381,5.381,37.704,37.704,0.4,0.4,2015-09-12T10:41:40,2015-09-12T10:46:28
-332.0,-366.0,75.78,112.694,,,11.755,11.755,37.699,37.699,0.382,0.382,2015-09-12T13:16:32,2015-09-12T13:21:20
-220.0,-89.45,41.935,308.866,9.81,9.81,2.443,2.443,37.695,37.695,0.544,0.544,2015-09-12T15:17:12,2015-09-12T15:20:04
-393.0,-362.5,31.365,101.65100000000001,,,7.0520000000000005,7.0520000000000005,37.69,37.69,0.509,0.509,2015-09-12T17:43:28,2015-09-12T17:46:12
-178.5,-119.0,291.006,157.851,5.21,5.21,5.72,5.72,37.685,37.685,0.36200000000000004,0.36200000000000004,2015-09-12T19:41:48,2015-09-12T19:46:00
-202.0,83.9,239.424,236.422,5.42,5.42,2.365,2.365,37.525999999999996,37.525999999999996,0.349,0.349,2015-09-13T00:25:44,2015-09-13T00:28:08
-392.0,-391.5,96.28399999999999,84.345,1.1,1.1,1.34,1.34,37.521,37.521,0.306,0.306,2015-09-13T02:46:08,2015-09-13T02:50:52
-340.0,-52.3,13.729000000000001,134.047,2.21,2.21,5.647,5.647,37.516,37.516,0.262,0.262,2015-09-13T04:55:04,2015-09-13T05:00:32
-392.0,-287.5,40.099000000000004,35.289,2.09,2.09,1.5719999999999998,1.5719999999999998,37.507,37.507,0.316,0.316,2015-09-13T09:26:32,2015-09-13T09:28:12
-320.0,-341.0,9.509,74.331,2.22,2.22,9.408,9.408,37.498000000000005,37.498000000000005,0.326,0.326,2015-09-13T13:50:56,2015-09-13T13:54:08
-247.0,-105.0,244.834,93.993,4.31,4.31,5.827999999999999,5.827999999999999,37.488,37.488,0.271,0.271,2015-09-13T18:26:16,2015-09-13T18:29:44
-286.0,-468.0,9.556000000000001,104.697,3.485,3.485,6.035,6.035,37.426,37.426,0.32899999999999996,0.32899999999999996,2015-09-13T23:03:40,2015-09-13T23:07:12
-314.0,-192.0,13.795,14.174000000000001,2.57,2.57,4.4319999999999995,4.4319999999999995,36.607,36.607,0.26,0.26,2015-09-14T03:35:04,2015-09-14T03:40:00
-167.0,-295.0,106.59899999999999,61.076,3.155,3.155,1.3530000000000002,1.3530000000000002,36.602,36.602,0.254,0.254,2015-09-14T06:14:12,2015-09-14T06:16:56
-342.0,-198.0,22.579,46.503,6.195,6.195,6.212000000000001,6.212000000000001,36.598,36.598,0.275,0.275,2015-09-14T08:09:48,2015-09-14T08:13:04
-148.0,-67.2,241.688,200.245,4.66,4.66,3.7939999999999996,3.7939999999999996,36.589,36.589,0.402,0.402,2015-09-14T12:51:28,2015-09-14T12:53:52
-135.0,-75.1,215.752,128.437,6.54,6.54,6.486000000000001,6.486000000000001,36.58,36.58,0.496,0.496,2015-09-14T17:19:36,2015-09-14T17:21:40
-199.0,-68.75,210.512,97.773,6.655,6.655,5.063,5.063,36.571,36.571,0.327,0.327,2015-09-14T21:55:56,2015-09-14T21:59:32
-236.0,-90.35,115.89399999999999,313.022,5.12,5.12,4.657,4.657,38.245,38.245,0.452,0.452,2015-09-15T02:32:12,2015-09-15T02:37:40
-204.5,-353.5,18.175,733.0980000000001,,,6.212000000000001,6.212000000000001,38.244,38.244,0.523,0.523,2015-09-15T03:22:04,2015-09-15T03:25:40
-327.0,-340.0,96.91799999999999,88.24700000000001,,,8.325,8.325,38.24,38.24,0.547,0.547,2015-09-15T04:56:16,2015-09-15T04:58:24
-360.0,-431.0,7.992000000000001,96.833,,,5.797000000000001,5.797000000000001,38.236,38.236,0.45299999999999996,0.45299999999999996,2015-09-15T07:02:32,2015-09-15T07:07:36
